# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.897, -2.050 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.89708930387609"""," ""lon"": ""-2.050085593066383"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
09/08/2019 04:00,09/08/2019 05:00,0,0,0.001,16.903,,,,,,,,,,,,,
09/08/2019 05:00,09/08/2019 06:00,0.008,0,0.019,17.304,,,,,,,,,,,,,
09/08/2019 06:00,09/08/2019 07:00,0.053,0.003,0.071,18.025,,,,,,,,,,,,,
09/08/2019 07:00,09/08/2019 08:00,0.176,0.051,0.16,18.928,,,,,,,,,,,,,
09/08/2019 08:00,09/08/2019 09:00,0.42,0.348,0.151,19.883,,,,,,,,,,,,,
09/08/2019 09:00,09/08/2019 10:00,0.613,0.641,0.117,20.991,,,,,,,,,,,,,
09/08/2019 10:00,09/08/2019 11:00,0.717,0.799,0.116,21.758,,,,,,,,,,,,,
09/08/2019 11:00,09/08/2019 12:00,0.739,0.817,0.135,22.266,,,,,,,,,,,,,
09/08/2019 12:00,09/08/2019 13:00,0.675,0.676,0.179,22.499,,,,,,,,,,,,,
09/08/2019 13:00,09/08/2019 14:00,0.59,0.525,0.207,22.431,,,,,,,,,,,,,
09/08/2019 14:00,09/08/2019 15:00,0.553,0.502,0.179,22.178,,,,,,,,,,,,,
09/08/2019 15:00,09/08/2019 16:00,0.464,0.409,0.151,21.841,,,,,,,,,,,,,
09/08/2019 16:00,09/08/2019 17:00,0.312,0.232,0.139,21.158,,,,,,,,,,,,,
09/08/2019 17:00,09/08/2019 18:00,0.164,0.089,0.111,20.141,,,,,,,,,,,,,
09/08/2019 18:00,09/08/2019 19:00,0.045,0.002,0.063,18.671,,,,,,,,,,,,,
09/08/2019 19:00,09/08/2019 20:00,0.001,0,0.007,17.266,,,,,,,,,,,,,
09/08/2019 20:00,09/08/2019 21:00,0,0,0,16.573,,,,,,,,,,,,,
09/08/2019 21:00,09/08/2019 22:00,0,0,0,16.285,,,,,,,,,,,,,
09/08/2019 22:00,09/08/2019 23:00,0,0,0,16.26,,,,,,,,,,,,,
09/08/2019 23:00,10/08/2019 00:00,0,0,0,16.406,,,,,,,,,,,,,
10/08/2019 00:00,10/08/2019 01:00,0,0,0,16.39,,,,,,,,,,,,,
10/08/2019 01:00,10/08/2019 02:00,0,0,0,16.171,,,,,,,,,,,,,
10/08/2019 02:00,10/08/2019 03:00,0,0,0,15.826,,,,,,,,,,,,,
10/08/2019 03:00,10/08/2019 04:00,0,0,0,15.375,,,,,,,,,,,,,
10/08/2019 04:00,10/08/2019 05:00,0,0,0.001,15.073,,,,,,,,,,,,,
10/08/2019 05:00,10/08/2019 06:00,0.026,0,0.042,15.161,,,,,,,,,,,,,
10/08/2019 06:00,10/08/2019 07:00,0.113,0.037,0.103,15.716,,,,,,,,,,,,,
10/08/2019 07:00,10/08/2019 08:00,0.238,0.13,0.148,16.648,,,,,,,,,,,,,
10/08/2019 08:00,10/08/2019 09:00,0.39,0.285,0.172,17.816,,,,,,,,,,,,,
10/08/2019 09:00,10/08/2019 10:00,0.473,0.352,0.211,18.771,,,,,,,,,,,,,
10/08/2019 10:00,10/08/2019 11:00,0.494,0.335,0.257,19.394,,,,,,,,,,,,,
10/08/2019 11:00,10/08/2019 12:00,0.52,0.347,0.28,19.801,,,,,,,,,,,,,
10/08/2019 12:00,10/08/2019 13:00,0.473,0.269,0.297,19.884,,,,,,,,,,,,,
10/08/2019 13:00,10/08/2019 14:00,0.464,0.274,0.28,19.892,,,,,,,,,,,,,
10/08/2019 14:00,10/08/2019 15:00,0.506,0.392,0.216,19.951,,,,,,,,,,,,,
10/08/2019 15:00,10/08/2019 16:00,0.444,0.363,0.166,19.65,,,,,,,,,,,,,
10/08/2019 16:00,10/08/2019 17:00,0.34,0.279,0.121,19.076,,,,,,,,,,,,,
10/08/2019 17:00,10/08/2019 18:00,0.178,0.117,0.096,18.121,,,,,,,,,,,,,
10/08/2019 18:00,10/08/2019 19:00,0.044,0.003,0.06,16.862,,,,,,,,,,,,,
10/08/2019 19:00,10/08/2019 20:00,0.001,0,0.007,15.591,,,,,,,,,,,,,
10/08/2019 20:00,10/08/2019 21:00,0,0,0,14.893,,,,,,,,,,,,,
10/08/2019 21:00,10/08/2019 22:00,0,0,0,14.553,,,,,,,,,,,,,
10/08/2019 22:00,10/08/2019 23:00,0,0,0,14.354,,,,,,,,,,,,,
10/08/2019 23:00,11/08/2019 00:00,0,0,0,14.256,,,,,,,,,,,,,
11/08/2019 00:00,11/08/2019 01:00,0,0,0,14.197,,,,,,,,,,,,,
11/08/2019 01:00,11/08/2019 02:00,0,0,0,14.13,,,,,,,,,,,,,
11/08/2019 02:00,11/08/2019 03:00,0,0,0,14.05,,,,,,,,,,,,,
11/08/2019 03:00,11/08/2019 04:00,0,0,0,13.934,,,,,,,,,,,,,
11/08/2019 04:00,11/08/2019 05:00,0,0,0.001,13.798,,,,,,,,,,,,,
11/08/2019 05:00,11/08/2019 06:00,0.025,0,0.041,13.967,,,,,,,,,,,,,
11/08/2019 06:00,11/08/2019 07:00,0.109,0.037,0.098,14.767,,,,,,,,,,,,,
11/08/2019 07:00,11/08/2019 08:00,0.277,0.205,0.117,15.976,,,,,,,,,,,,,
11/08/2019 08:00,11/08/2019 09:00,0.479,0.46,0.106,17.505,,,,,,,,,,,,,
11/08/2019 09:00,11/08/2019 10:00,0.612,0.632,0.115,18.688,,,,,,,,,,,,,
11/08/2019 10:00,11/08/2019 11:00,0.696,0.747,0.126,19.57,,,,,,,,,,,,,
11/08/2019 11:00,11/08/2019 12:00,0.736,0.801,0.136,20.307,,,,,,,,,,,,,
11/08/2019 12:00,11/08/2019 13:00,0.709,0.742,0.156,20.72,,,,,,,,,,,,,
11/08/2019 13:00,11/08/2019 14:00,0.642,0.626,0.173,20.839,,,,,,,,,,,,,
11/08/2019 14:00,11/08/2019 15:00,0.546,0.486,0.178,20.558,,,,,,,,,,,,,
11/08/2019 15:00,11/08/2019 16:00,0.441,0.363,0.163,20.143,,,,,,,,,,,,,
11/08/2019 16:00,11/08/2019 17:00,0.297,0.2,0.15,19.568,,,,,,,,,,,,,
11/08/2019 17:00,11/08/2019 18:00,0.108,0.023,0.113,18.435,,,,,,,,,,,,,
11/08/2019 18:00,11/08/2019 19:00,0.031,0,0.048,17.095,,,,,,,,,,,,,
11/08/2019 19:00,11/08/2019 20:00,0,0,0.005,15.363,,,,,,,,,,,,,
11/08/2019 20:00,11/08/2019 21:00,0,0,0,14.208,,,,,,,,,,,,,
11/08/2019 21:00,11/08/2019 22:00,0,0,0,13.23,,,,,,,,,,,,,
11/08/2019 22:00,11/08/2019 23:00,0,0,0,12.411,,,,,,,,,,,,,
11/08/2019 23:00,12/08/2019 00:00,0,0,0,11.812,,,,,,,,,,,,,
12/08/2019 00:00,12/08/2019 01:00,0,0,0,11.324,,,,,,,,,,,,,
12/08/2019 01:00,12/08/2019 02:00,0,0,0,10.975,,,,,,,,,,,,,
12/08/2019 02:00,12/08/2019 03:00,0,0,0,10.774,,,,,,,,,,,,,
12/08/2019 03:00,12/08/2019 04:00,0,0,0,10.648,,,,,,,,,,,,,
12/08/2019 04:00,12/08/2019 05:00,0,0,0.001,10.416,,,,,,,,,,,,,
12/08/2019 05:00,12/08/2019 06:00,0.021,0,0.036,11.007,,,,,,,,,,,,,
12/08/2019 06:00,12/08/2019 07:00,0.112,0.039,0.098,12.095,,,,,,,,,,,,,
12/08/2019 07:00,12/08/2019 08:00,0.275,0.195,0.12,13.933,,,,,,,,,,,,,
12/08/2019 08:00,12/08/2019 09:00,0.446,0.392,0.128,15.434,,,,,,,,,,,,,
12/08/2019 09:00,12/08/2019 10:00,0.581,0.559,0.138,16.526,,,,,,,,,,,,,
12/08/2019 10:00,12/08/2019 11:00,0.665,0.665,0.151,17.343,,,,,,,,,,,,,
12/08/2019 11:00,12/08/2019 12:00,0.683,0.669,0.175,17.886,,,,,,,,,,,,,
12/08/2019 12:00,12/08/2019 13:00,0.66,0.62,0.193,18.141,,,,,,,,,,,,,
12/08/2019 13:00,12/08/2019 14:00,0.627,0.577,0.188,18.238,,,,,,,,,,,,,
12/08/2019 14:00,12/08/2019 15:00,0.57,0.518,0.17,18.121,,,,,,,,,,,,,
12/08/2019 15:00,12/08/2019 16:00,0.442,0.356,0.165,17.77,,,,,,,,,,,,,
12/08/2019 16:00,12/08/2019 17:00,0.275,0.163,0.159,17.143,,,,,,,,,,,,,
12/08/2019 17:00,12/08/2019 18:00,0.128,0.04,0.117,16.271,,,,,,,,,,,,,
12/08/2019 18:00,12/08/2019 19:00,0.038,0.001,0.056,14.918,,,,,,,,,,,,,
12/08/2019 19:00,12/08/2019 20:00,0,0,0.005,12.509,,,,,,,,,,,,,
12/08/2019 20:00,12/08/2019 21:00,0,0,0,11.556,,,,,,,,,,,,,
12/08/2019 21:00,12/08/2019 22:00,0,0,0,11.145,,,,,,,,,,,,,
12/08/2019 22:00,12/08/2019 23:00,0,0,0,10.867,,,,,,,,,,,,,
12/08/2019 23:00,13/08/2019 00:00,0,0,0,10.657,,,,,,,,,,,,,
13/08/2019 00:00,13/08/2019 01:00,0,0,0,10.444,,,,,,,,,,,,,
13/08/2019 01:00,13/08/2019 02:00,0,0,0,10.167,,,,,,,,,,,,,
13/08/2019 02:00,13/08/2019 03:00,0,0,0,9.815,,,,,,,,,,,,,
13/08/2019 03:00,13/08/2019 04:00,0,0,0,9.339,,,,,,,,,,,,,
13/08/2019 04:00,13/08/2019 05:00,0,0,0.001,8.857,,,,,,,,,,,,,
13/08/2019 05:00,13/08/2019 06:00,0.024,0,0.039,9.778,,,,,,,,,,,,,
13/08/2019 06:00,13/08/2019 07:00,0.115,0.054,0.086,11.357,,,,,,,,,,,,,
13/08/2019 07:00,13/08/2019 08:00,0.288,0.229,0.102,13.372,,,,,,,,,,,,,
13/08/2019 08:00,13/08/2019 09:00,0.473,0.448,0.105,15.25,,,,,,,,,,,,,
13/08/2019 09:00,13/08/2019 10:00,0.608,0.619,0.114,16.596,,,,,,,,,,,,,
13/08/2019 10:00,13/08/2019 11:00,0.686,0.72,0.128,17.588,,,,,,,,,,,,,
13/08/2019 11:00,13/08/2019 12:00,0.735,0.793,0.132,18.431,,,,,,,,,,,,,
13/08/2019 12:00,13/08/2019 13:00,0.746,0.816,0.129,19.074,,,,,,,,,,,,,
13/08/2019 13:00,13/08/2019 14:00,0.715,0.777,0.123,19.42,,,,,,,,,,,,,
13/08/2019 14:00,13/08/2019 15:00,0.634,0.663,0.118,19.4,,,,,,,,,,,,,
13/08/2019 15:00,13/08/2019 16:00,0.511,0.504,0.11,19.178,,,,,,,,,,,,,
13/08/2019 16:00,13/08/2019 17:00,0.34,0.291,0.108,18.77,,,,,,,,,,,,,
13/08/2019 17:00,13/08/2019 18:00,0.145,0.069,0.107,17.931,,,,,,,,,,,,,
13/08/2019 18:00,13/08/2019 19:00,0.034,0.001,0.052,16.289,,,,,,,,,,,,,
13/08/2019 19:00,13/08/2019 20:00,0,0,0.005,13.993,,,,,,,,,,,,,
13/08/2019 20:00,13/08/2019 21:00,0,0,0,13.433,,,,,,,,,,,,,
13/08/2019 21:00,13/08/2019 22:00,0,0,0,13.245,,,,,,,,,,,,,
13/08/2019 22:00,13/08/2019 23:00,0,0,0,12.931,,,,,,,,,,,,,
13/08/2019 23:00,14/08/2019 00:00,0,0,0,12.692,,,,,,,,,,,,,
14/08/2019 00:00,14/08/2019 01:00,0,0,0,12.326,,,,,,,,,,,,,
14/08/2019 01:00,14/08/2019 02:00,0,0,0,11.993,,,,,,,,,,,,,
14/08/2019 02:00,14/08/2019 03:00,0,0,0,12.242,,,,,,,,,,,,,
14/08/2019 03:00,14/08/2019 04:00,0,0,0,12.435,,,,,,,,,,,,,
14/08/2019 04:00,14/08/2019 05:00,0,0,0,12.698,,,,,,,,,,,,,
14/08/2019 05:00,14/08/2019 06:00,0.015,0,0.029,13.044,,,,,,,,,,,,,
14/08/2019 06:00,14/08/2019 07:00,0.087,0.011,0.1,13.7,,,,,,,,,,,,,
14/08/2019 07:00,14/08/2019 08:00,0.153,0.026,0.157,14.347,,,,,,,,,,,,,
14/08/2019 08:00,14/08/2019 09:00,0.166,0.019,0.178,14.76,,,,,,,,,,,,,
14/08/2019 09:00,14/08/2019 10:00,0.15,0.011,0.169,15.026,,,,,,,,,,,,,
14/08/2019 10:00,14/08/2019 11:00,0.163,0.012,0.183,15.667,,,,,,,,,,,,,
14/08/2019 11:00,14/08/2019 12:00,0.239,0.029,0.251,17.029,,,,,,,,,,,,,
14/08/2019 12:00,14/08/2019 13:00,0.355,0.094,0.324,18.814,,,,,,,,,,,,,
14/08/2019 13:00,14/08/2019 14:00,0.385,0.139,0.318,19.993,,,,,,,,,,,,,
14/08/2019 14:00,14/08/2019 15:00,0.381,0.167,0.285,20.501,,,,,,,,,,,,,
14/08/2019 15:00,14/08/2019 16:00,0.367,0.205,0.231,20.876,,,,,,,,,,,,,
14/08/2019 16:00,14/08/2019 17:00,0.259,0.126,0.183,20.74,,,,,,,,,,,,,
14/08/2019 17:00,14/08/2019 18:00,0.13,0.035,0.126,19.874,,,,,,,,,,,,,
14/08/2019 18:00,14/08/2019 19:00,0.033,0,0.051,18.454,,,,,,,,,,,,,
14/08/2019 19:00,14/08/2019 20:00,0,0,0.003,17.073,,,,,,,,,,,,,
14/08/2019 20:00,14/08/2019 21:00,0,0,0,16.452,,,,,,,,,,,,,
14/08/2019 21:00,14/08/2019 22:00,0,0,0,16.175,,,,,,,,,,,,,
14/08/2019 22:00,14/08/2019 23:00,0,0,0,15.851,,,,,,,,,,,,,
14/08/2019 23:00,15/08/2019 00:00,0,0,0,15.201,,,,,,,,,,,,,
15/08/2019 00:00,15/08/2019 01:00,0,0,0,14.442,,,,,,,,,,,,,
15/08/2019 01:00,15/08/2019 02:00,0,0,0,14.163,,,,,,,,,,,,,
15/08/2019 02:00,15/08/2019 03:00,0,0,0,14.167,,,,,,,,,,,,,
15/08/2019 03:00,15/08/2019 04:00,0,0,0,14.158,,,,,,,,,,,,,
15/08/2019 04:00,15/08/2019 05:00,0,0,0,14.122,,,,,,,,,,,,,
15/08/2019 05:00,15/08/2019 06:00,0.019,0,0.034,14.224,,,,,,,,,,,,,
15/08/2019 06:00,15/08/2019 07:00,0.105,0.043,0.087,14.896,,,,,,,,,,,,,
15/08/2019 07:00,15/08/2019 08:00,0.281,0.226,0.1,15.883,,,,,,,,,,,,,
15/08/2019 08:00,15/08/2019 09:00,0.469,0.452,0.1,17.162,,,,,,,,,,,,,
15/08/2019 09:00,15/08/2019 10:00,0.61,0.635,0.106,18.15,,,,,,,,,,,,,
15/08/2019 10:00,15/08/2019 11:00,0.706,0.771,0.111,18.877,,,,,,,,,,,,,
15/08/2019 11:00,15/08/2019 12:00,0.764,0.865,0.111,19.527,,,,,,,,,,,,,
15/08/2019 12:00,15/08/2019 13:00,0.781,0.9,0.106,20.069,,,,,,,,,,,,,
15/08/2019 13:00,15/08/2019 14:00,0.742,0.843,0.103,20.351,,,,,,,,,,,,,
15/08/2019 14:00,15/08/2019 15:00,0.649,0.703,0.103,20.282,,,,,,,,,,,,,
15/08/2019 15:00,15/08/2019 16:00,0.527,0.542,0.095,19.95,,,,,,,,,,,,,
15/08/2019 16:00,15/08/2019 17:00,0.359,0.337,0.087,19.295,,,,,,,,,,,,,
15/08/2019 17:00,15/08/2019 18:00,0.177,0.137,0.076,18.403,,,,,,,,,,,,,
15/08/2019 18:00,15/08/2019 19:00,0.033,0,0.05,16.742,,,,,,,,,,,,,
15/08/2019 19:00,15/08/2019 20:00,0,0,0.004,14.097,,,,,,,,,,,,,
15/08/2019 20:00,15/08/2019 21:00,0,0,0,13.251,,,,,,,,,,,,,
15/08/2019 21:00,15/08/2019 22:00,0,0,0,13.375,,,,,,,,,,,,,
15/08/2019 22:00,15/08/2019 23:00,0,0,0,13.547,,,,,,,,,,,,,
15/08/2019 23:00,16/08/2019 00:00,0,0,0,13.731,,,,,,,,,,,,,
16/08/2019 00:00,16/08/2019 01:00,0,0,0,13.344,,,,,,,,,,,,,
16/08/2019 01:00,16/08/2019 02:00,0,0,0,13.091,,,,,,,,,,,,,
16/08/2019 02:00,16/08/2019 03:00,0,0,0,13.405,,,,,,,,,,,,,
16/08/2019 03:00,16/08/2019 04:00,0,0,0,13.545,,,,,,,,,,,,,
16/08/2019 04:00,16/08/2019 05:00,0,0,0,13.461,,,,,,,,,,,,,
16/08/2019 05:00,16/08/2019 06:00,0.018,0,0.032,13.553,,,,,,,,,,,,,
16/08/2019 06:00,16/08/2019 07:00,0.074,0.006,0.092,14.235,,,,,,,,,,,,,
16/08/2019 07:00,16/08/2019 08:00,0.091,0.005,0.11,14.879,,,,,,,,,,,,,
16/08/2019 08:00,16/08/2019 09:00,0.11,0.006,0.131,15.42,,,,,,,,,,,,,
16/08/2019 09:00,16/08/2019 10:00,0.141,0.008,0.163,15.947,,,,,,,,,,,,,
16/08/2019 10:00,16/08/2019 11:00,0.133,0.006,0.157,16.306,,,,,,,,,,,,,
16/08/2019 11:00,16/08/2019 12:00,0.134,0.006,0.157,16.499,,,,,,,,,,,,,
16/08/2019 12:00,16/08/2019 13:00,0.147,0.007,0.172,16.757,,,,,,,,,,,,,
16/08/2019 13:00,16/08/2019 14:00,0.131,0.006,0.155,16.917,,,,,,,,,,,,,
16/08/2019 14:00,16/08/2019 15:00,0.133,0.006,0.157,17.042,,,,,,,,,,,,,
16/08/2019 15:00,16/08/2019 16:00,0.093,0.004,0.115,16.913,,,,,,,,,,,,,
16/08/2019 16:00,16/08/2019 17:00,0.073,0.003,0.094,16.746,,,,,,,,,,,,,
16/08/2019 17:00,16/08/2019 18:00,0.056,0.002,0.075,16.67,,,,,,,,,,,,,
16/08/2019 18:00,16/08/2019 19:00,0.02,0,0.036,16.477,,,,,,,,,,,,,
16/08/2019 19:00,16/08/2019 20:00,0,0,0.002,16.212,,,,,,,,,,,,,
16/08/2019 20:00,16/08/2019 21:00,0,0,0,16.246,,,,,,,,,,,,,
16/08/2019 21:00,16/08/2019 22:00,0,0,0,16.302,,,,,,,,,,,,,
16/08/2019 22:00,16/08/2019 23:00,0,0,0,16.134,,,,,,,,,,,,,
16/08/2019 23:00,17/08/2019 00:00,0,0,0,15.874,,,,,,,,,,,,,
17/08/2019 00:00,17/08/2019 01:00,0,0,0,15.53,,,,,,,,,,,,,
17/08/2019 01:00,17/08/2019 02:00,0,0,0,14.973,,,,,,,,,,,,,
17/08/2019 02:00,17/08/2019 03:00,0,0,0,14.21,,,,,,,,,,,,,
17/08/2019 03:00,17/08/2019 04:00,0,0,0,13.436,,,,,,,,,,,,,
17/08/2019 04:00,17/08/2019 05:00,0,0,0,12.803,,,,,,,,,,,,,
17/08/2019 05:00,17/08/2019 06:00,0.018,0,0.032,13.014,,,,,,,,,,,,,
17/08/2019 06:00,17/08/2019 07:00,0.114,0.07,0.07,14.01,,,,,,,,,,,,,
17/08/2019 07:00,17/08/2019 08:00,0.275,0.221,0.098,15.406,,,,,,,,,,,,,
17/08/2019 08:00,17/08/2019 09:00,0.469,0.454,0.098,17.043,,,,,,,,,,,,,
17/08/2019 09:00,17/08/2019 10:00,0.604,0.629,0.106,18.525,,,,,,,,,,,,,
17/08/2019 10:00,17/08/2019 11:00,0.695,0.755,0.114,19.294,,,,,,,,,,,,,
17/08/2019 11:00,17/08/2019 12:00,0.76,0.86,0.11,19.76,,,,,,,,,,,,,
17/08/2019 12:00,17/08/2019 13:00,0.781,0.902,0.104,20.076,,,,,,,,,,,,,
17/08/2019 13:00,17/08/2019 14:00,0.745,0.849,0.1,20.201,,,,,,,,,,,,,
17/08/2019 14:00,17/08/2019 15:00,0.662,0.728,0.096,20.09,,,,,,,,,,,,,
17/08/2019 15:00,17/08/2019 16:00,0.527,0.544,0.092,19.7,,,,,,,,,,,,,
17/08/2019 16:00,17/08/2019 17:00,0.348,0.319,0.09,19.033,,,,,,,,,,,,,
17/08/2019 17:00,17/08/2019 18:00,0.165,0.118,0.08,18.097,,,,,,,,,,,,,
17/08/2019 18:00,17/08/2019 19:00,0.031,0,0.048,16.504,,,,,,,,,,,,,
17/08/2019 19:00,17/08/2019 20:00,0,0,0.002,14.887,,,,,,,,,,,,,
17/08/2019 20:00,17/08/2019 21:00,0,0,0,14.263,,,,,,,,,,,,,
17/08/2019 21:00,17/08/2019 22:00,0,0,0,13.93,,,,,,,,,,,,,
17/08/2019 22:00,17/08/2019 23:00,0,0,0,13.414,,,,,,,,,,,,,
17/08/2019 23:00,18/08/2019 00:00,0,0,0,12.489,,,,,,,,,,,,,
18/08/2019 00:00,18/08/2019 01:00,0,0,0,11.847,,,,,,,,,,,,,
18/08/2019 01:00,18/08/2019 02:00,0,0,0,11.514,,,,,,,,,,,,,
18/08/2019 02:00,18/08/2019 03:00,0,0,0,11.248,,,,,,,,,,,,,
18/08/2019 03:00,18/08/2019 04:00,0,0,0,10.991,,,,,,,,,,,,,
18/08/2019 04:00,18/08/2019 05:00,0,0,0,10.745,,,,,,,,,,,,,
18/08/2019 05:00,18/08/2019 06:00,0.017,0,0.031,11.523,,,,,,,,,,,,,
18/08/2019 06:00,18/08/2019 07:00,0.11,0.06,0.075,13.177,,,,,,,,,,,,,
18/08/2019 07:00,18/08/2019 08:00,0.289,0.24,0.093,14.71,,,,,,,,,,,,,
18/08/2019 08:00,18/08/2019 09:00,0.431,0.381,0.122,16.024,,,,,,,,,,,,,
18/08/2019 09:00,18/08/2019 10:00,0.53,0.481,0.151,17.037,,,,,,,,,,,,,
18/08/2019 10:00,18/08/2019 11:00,0.654,0.659,0.143,17.916,,,,,,,,,,,,,
18/08/2019 11:00,18/08/2019 12:00,0.732,0.79,0.13,18.702,,,,,,,,,,,,,
18/08/2019 12:00,18/08/2019 13:00,0.749,0.827,0.124,19.235,,,,,,,,,,,,,
18/08/2019 13:00,18/08/2019 14:00,0.71,0.77,0.122,19.448,,,,,,,,,,,,,
18/08/2019 14:00,18/08/2019 15:00,0.627,0.654,0.117,19.273,,,,,,,,,,,,,
18/08/2019 15:00,18/08/2019 16:00,0.498,0.484,0.111,18.699,,,,,,,,,,,,,
18/08/2019 16:00,18/08/2019 17:00,0.34,0.3,0.098,17.943,,,,,,,,,,,,,
18/08/2019 17:00,18/08/2019 18:00,0.165,0.118,0.079,17.029,,,,,,,,,,,,,
18/08/2019 18:00,18/08/2019 19:00,0.029,0,0.046,15.627,,,,,,,,,,,,,
18/08/2019 19:00,18/08/2019 20:00,0,0,0.002,13.875,,,,,,,,,,,,,
18/08/2019 20:00,18/08/2019 21:00,0,0,0,12.876,,,,,,,,,,,,,
18/08/2019 21:00,18/08/2019 22:00,0,0,0,12.445,,,,,,,,,,,,,
18/08/2019 22:00,18/08/2019 23:00,0,0,0,12.173,,,,,,,,,,,,,
18/08/2019 23:00,19/08/2019 00:00,0,0,0,11.973,,,,,,,,,,,,,
19/08/2019 00:00,19/08/2019 01:00,0,0,0,11.889,,,,,,,,,,,,,
19/08/2019 01:00,19/08/2019 02:00,0,0,0,11.843,,,,,,,,,,,,,
19/08/2019 02:00,19/08/2019 03:00,0,0,0,11.761,,,,,,,,,,,,,
19/08/2019 03:00,19/08/2019 04:00,0,0,0,11.694,,,,,,,,,,,,,
19/08/2019 04:00,19/08/2019 05:00,0,0,0,11.667,,,,,,,,,,,,,
19/08/2019 05:00,19/08/2019 06:00,0.015,0,0.028,11.977,,,,,,,,,,,,,
19/08/2019 06:00,19/08/2019 07:00,0.092,0.027,0.089,12.967,,,,,,,,,,,,,
19/08/2019 07:00,19/08/2019 08:00,0.235,0.143,0.129,14.131,,,,,,,,,,,,,
19/08/2019 08:00,19/08/2019 09:00,0.437,0.382,0.127,15.582,,,,,,,,,,,,,
19/08/2019 09:00,19/08/2019 10:00,0.556,0.521,0.144,16.929,,,,,,,,,,,,,
19/08/2019 10:00,19/08/2019 11:00,0.633,0.61,0.163,17.906,,,,,,,,,,,,,
19/08/2019 11:00,19/08/2019 12:00,0.641,0.597,0.19,18.454,,,,,,,,,,,,,
19/08/2019 12:00,19/08/2019 13:00,0.638,0.587,0.197,18.636,,,,,,,,,,,,,
19/08/2019 13:00,19/08/2019 14:00,0.623,0.579,0.183,18.604,,,,,,,,,,,,,
19/08/2019 14:00,19/08/2019 15:00,0.553,0.499,0.167,18.337,,,,,,,,,,,,,
19/08/2019 15:00,19/08/2019 16:00,0.477,0.436,0.13,18.068,,,,,,,,,,,,,
19/08/2019 16:00,19/08/2019 17:00,0.33,0.276,0.109,17.597,,,,,,,,,,,,,
19/08/2019 17:00,19/08/2019 18:00,0.156,0.099,0.089,16.758,,,,,,,,,,,,,
19/08/2019 18:00,19/08/2019 19:00,0.03,0,0.047,15.286,,,,,,,,,,,,,
19/08/2019 19:00,19/08/2019 20:00,0,0,0.001,13.207,,,,,,,,,,,,,
19/08/2019 20:00,19/08/2019 21:00,0,0,0,12.51,,,,,,,,,,,,,
19/08/2019 21:00,19/08/2019 22:00,0,0,0,12.085,,,,,,,,,,,,,
19/08/2019 22:00,19/08/2019 23:00,0,0,0,11.551,,,,,,,,,,,,,
19/08/2019 23:00,20/08/2019 00:00,0,0,0,11.012,,,,,,,,,,,,,
20/08/2019 00:00,20/08/2019 01:00,0,0,0,10.589,,,,,,,,,,,,,
20/08/2019 01:00,20/08/2019 02:00,0,0,0,10.182,,,,,,,,,,,,,
20/08/2019 02:00,20/08/2019 03:00,0,0,0,9.836,,,,,,,,,,,,,
20/08/2019 03:00,20/08/2019 04:00,0,0,0,9.686,,,,,,,,,,,,,
20/08/2019 04:00,20/08/2019 05:00,0,0,0,9.181,,,,,,,,,,,,,
20/08/2019 05:00,20/08/2019 06:00,0.015,0,0.028,9.466,,,,,,,,,,,,,
20/08/2019 06:00,20/08/2019 07:00,0.11,0.064,0.07,11.218,,,,,,,,,,,,,
20/08/2019 07:00,20/08/2019 08:00,0.298,0.258,0.083,13.212,,,,,,,,,,,,,
20/08/2019 08:00,20/08/2019 09:00,0.48,0.469,0.091,15.037,,,,,,,,,,,,,
20/08/2019 09:00,20/08/2019 10:00,0.614,0.636,0.103,16.264,,,,,,,,,,,,,
20/08/2019 10:00,20/08/2019 11:00,0.709,0.768,0.111,17.254,,,,,,,,,,,,,
20/08/2019 11:00,20/08/2019 12:00,0.758,0.844,0.114,18.031,,,,,,,,,,,,,
20/08/2019 12:00,20/08/2019 13:00,0.775,0.878,0.109,18.694,,,,,,,,,,,,,
20/08/2019 13:00,20/08/2019 14:00,0.73,0.811,0.109,19.105,,,,,,,,,,,,,
20/08/2019 14:00,20/08/2019 15:00,0.635,0.673,0.109,19.209,,,,,,,,,,,,,
20/08/2019 15:00,20/08/2019 16:00,0.5,0.492,0.106,19.021,,,,,,,,,,,,,
